FileKey,ImageSource,Multiplier,DataSource,SIFT Keypoints (Original),SIFT Keypoints (Super-Resolution),SIFT Good Matches,SIFT Match Ratio,SIFT Avg Distance,MS-SSIM,Average Perceptual Hash Functions,PSNR,NSR,LPIPS (Original),LPIPS (Super-Resolution)
0888x2,Control,2x,analysis/control_results_2x,5159,10479,4130,0.8005427408412483,40.84691230436791,0.9978256821632385,0.25,35.34271973781021,0.028294370309316745,0.019677288830280304,0.25
0889x2,Control,2x,analysis/control_results_2x,10511,19736,8545,0.8129578536771002,43.97928967870698,0.9991459846496582,0.0,37.46554188911097,0.026691192748786615,0.011172540485858917,0.0
0890x2,Control,2x,analysis/control_results_2x,4641,14939,3343,0.720318896789485,46.77772642044903,0.9916343092918396,0.25,29.87980929551909,0.03346741574250825,0.0724516436457634,0.25
0891x2,Control,2x,analysis/control_results_2x,5919,13352,4432,0.7487751309342794,43.24776130952345,0.9950392842292786,0.0,30.70335036703296,0.032569735486382874,0.031989920884370804,0.0
0892x2,Control,2x,analysis/control_results_2x,3139,5321,2575,0.8203249442497611,37.938648732333505,0.9982163310050964,0.5,34.18377482818612,0.02925364460262748,0.024502160027623177,0.5
0893x2,Control,2x,analysis/control_results_2x,2085,3731,1733,0.8311750599520383,33.876727810225184,0.9949644207954407,0.0,37.34202471336118,0.02677947989365972,0.047900259494781494,0.0
0894x2,Control,2x,analysis/control_results_2x,5117,12716,3888,0.7598202071526285,43.29337797225012,0.9982444643974304,0.25,36.86738618455145,0.027124244582845698,0.01495739072561264,0.25
0895x2,Control,2x,analysis/control_results_2x,8829,38251,6297,0.7132178049609242,50.453833179907775,0.991340696811676,0.0,25.883844759388307,0.03863413682533739,0.09963998198509216,0.0
0896x2,Control,2x,analysis/control_results_2x,1053,1940,853,0.8100664767331434,36.93815832344896,0.9982120990753174,0.5,42.485142735745676,0.023537640116214818,0.015541552565991879,0.5
0897x2,Control,2x,analysis/control_results_2x,14605,49123,11137,0.7625470729202328,32.243611872875896,0.9964123368263245,0.25,27.75434109423397,0.03603039959063386,0.024785097688436508,0.25
0898x2,Control,2x,analysis/control_results_2x,2821,7027,2242,0.7947536334633108,47.07404522625705,0.9974281191825867,1.25,40.4887662362681,0.024698208736828414,0.026832720264792442,1.25
0899x2,Control,2x,analysis/control_results_2x,2183,4002,1788,0.8190563444800733,33.59207271296172,0.9975204467773438,0.0,32.96637280767601,0.0303339407654565,0.01580238714814186,0.0
0900x2,Control,2x,analysis/control_results_2x,4593,13038,3426,0.7459177008491182,44.64529378707828,0.9966023564338684,0.0,32.84393966976172,0.030447017320539824,0.024345172569155693,0.0
801,Control,4x,analysis/control_results_4x,3201,31043,2416,0.7547641362074352,58.38719253192674,0.9908244013786316,0.0,29.411629201731586,0.03400015664351996,0.08188963681459427,0.0
802,Control,4x,analysis/control_results_4x,965,4997,810,0.8393782383419689,40.679618636472725,0.9962244033813477,0.25,34.91166756829467,0.02864371912466761,0.032485637813806534,0.25
803,Control,4x,analysis/control_results_4x,471,1882,385,0.8174097664543525,40.76052945743908,0.996788740158081,0.75,35.548745382780645,0.0281303879850676,0.027512378990650177,0.75
804,Control,4x,analysis/control_results_4x,2023,21859,1453,0.7182402372713791,55.75992312434617,0.983192503452301,0.5,26.960171797485152,0.037091751770412684,0.08834381401538849,0.5
805,Control,4x,analysis/control_results_4x,1993,21614,1501,0.7531359759157049,53.155080404859795,0.9879205822944641,0.0,29.074242713853348,0.034394704957302916,0.10345740616321564,0.0
806,Control,4x,analysis/control_results_4x,1064,9738,796,0.7481203007518797,49.48733851178807,0.9854024052619934,0.0,27.579636686324097,0.03625863572364858,0.07630974054336548,0.0
807,Control,4x,analysis/control_results_4x,1753,26159,1239,0.7067883628066173,56.77077654083474,0.929614245891571,0.25,20.633931138568556,0.04846386242565377,0.28478217124938965,0.25
808,Control,4x,analysis/control_results_4x,964,12394,686,0.7116182572614108,57.38715931694987,0.9796455502510071,0.0,26.800234824916256,0.0373131058937699,0.08782622218132019,0.0
809,Control,4x,analysis/control_results_4x,2316,19872,1781,0.7689982728842832,56.88364584776607,0.9912014603614807,0.25,32.37700018784738,0.030886122685799267,0.05310440436005592,0.25
810,Control,4x,analysis/control_results_4x,1592,29924,1164,0.7311557788944724,55.47563691114642,0.9726555347442627,0.0,26.99454514108943,0.037044521208763094,0.1575026959180832,0.0
811,Control,4x,analysis/control_results_4x,2055,24094,1522,0.7406326034063261,56.56861127378436,0.9816906452178955,0.0,29.58437471016607,0.033801627034434845,0.09432439506053925,0.0
812,Control,4x,analysis/control_results_4x,1582,18627,1116,0.7054361567635904,55.33899596451004,0.9811491966247559,0.0,27.1882894243642,0.03678054122463002,0.09083342552185059,0.0
813,Control,4x,analysis/control_results_4x,1490,10000,1125,0.7550335570469798,54.42199373012119,0.9924612045288086,0.5,30.593072440379,0.03268713863077466,0.05372854322195053,0.5
814,Control,4x,analysis/control_results_4x,848,10267,601,0.7087264150943396,53.938885534067516,0.9854550361633301,0.5,28.016055147290835,0.0356938189456948,0.060914959758520126,0.5
815,Control,4x,analysis/control_results_4x,1931,6885,1492,0.7726566545831176,51.684305664841034,0.9960265755653381,0.75,33.516588839225705,0.02983597181672805,0.02749154157936573,0.75
816,Control,4x,analysis/control_results_4x,1295,12533,955,0.7374517374517374,53.623630700935244,0.987541913986206,0.0,31.309604571468434,0.03193908111223072,0.08561225235462189,0.0
817,Control,4x,analysis/control_results_4x,2235,12762,1685,0.7539149888143176,58.29381974811724,0.992917537689209,0.5,31.80439703218306,0.031442193322768985,0.04340573772788048,0.5
818,Control,4x,analysis/control_results_4x,2274,16839,1630,0.7167985927880387,57.327325629017835,0.9920964241027832,0.0,28.228091276901345,0.03542570378530291,0.04548525810241699,0.0
819,Control,4x,analysis/control_results_4x,2348,28353,1712,0.7291311754684838,57.04881588056266,0.9850971102714539,0.5,27.936762788180594,0.03579512800327306,0.07662559300661087,0.5
820,Control,4x,analysis/control_results_4x,2209,25618,1604,0.7261204164780444,56.06839572773907,0.9689825177192688,0.5,23.32432465417422,0.042873695801564644,0.10123412311077118,0.5
821,Control,4x,analysis/control_results_4x,3127,11657,2033,0.6501439078989447,53.18052783225829,0.9953500628471375,0.75,27.35533186282734,0.03655594474285584,0.027528181672096252,0.75
822,Control,4x,analysis/control_results_4x,3323,22913,2481,0.7466145049653927,55.718585007424224,0.990971028804779,0.5,29.727827522406844,0.033638515940872804,0.050183165818452835,0.5
823,Control,4x,analysis/control_results_4x,1646,14449,1201,0.7296476306196841,59.458648678662875,0.9791590571403503,1.0,25.761648104566554,0.03881739227012958,0.09633784741163254,1.0
824,Control,4x,analysis/control_results_4x,1131,7722,849,0.7506631299734748,52.18673972920619,0.9878599643707275,0.25,26.75357452917124,0.03737818282598582,0.0709187462925911,0.25
825,Control,4x,analysis/control_results_4x,2435,18979,1714,0.7039014373716632,56.65877073453772,0.9825939536094666,1.0,26.32985242109512,0.03797970394998544,0.06132856011390686,1.0
826,Control,4x,analysis/control_results_4x,1637,17714,1154,0.7049480757483201,55.74673285785953,0.965976893901825,0.75,24.094746116504776,0.04150282369296289,0.1228240579366684,0.75
827,Control,4x,analysis/control_results_4x,381,2792,281,0.7375328083989501,56.434393898872294,0.9798299670219421,0.0,31.910053437621674,0.031338086034698044,0.10943976044654846,0.0
828,Control,4x,analysis/control_results_4x,300,920,221,0.7366666666666667,43.58672280333161,0.9174022674560547,1.25,17.819854233805167,0.05611718181751169,0.3753872513771057,1.25
829,Control,4x,analysis/control_results_4x,869,6454,623,0.716915995397008,50.726995261867394,0.9590421319007874,0.5,27.347911027008745,0.03656586417194359,0.18800199031829834,0.5
830,Control,4x,analysis/control_results_4x,795,10184,567,0.7132075471698113,59.23909831677795,0.9579686522483826,1.5,24.869692944406857,0.04020958369833424,0.11059579998254776,1.5
831,Control,4x,analysis/control_results_4x,2106,13714,1560,0.7407407407407407,56.24765853545605,0.9847010970115662,0.5,28.465852404642952,0.035129810475546974,0.07872316241264343,0.5
832,Control,4x,analysis/control_results_4x,1915,17610,1401,0.7315926892950392,57.55937170267616,0.9908787608146667,1.0,29.516524309663392,0.03387932771178654,0.048921532928943634,1.0
833,Control,4x,analysis/control_results_4x,473,4203,364,0.7695560253699789,51.92901246626298,0.9906787872314453,0.25,31.78239316418597,0.03146396166059802,0.08696186542510986,0.25
834,Control,4x,analysis/control_results_4x,1399,21039,993,0.7097927090779128,53.63515986752774,0.97962886095047,0.0,25.651291871576504,0.03898439131278502,0.10677681118249893,0.0
835,Control,4x,analysis/control_results_4x,2843,39970,2055,0.7228279985930355,57.448950336507345,0.9551944136619568,0.0,23.44082111698187,0.04266062161429759,0.2256888598203659,0.0
836,Control,4x,analysis/control_results_4x,1561,14087,1105,0.7078795643818065,52.25160117127777,0.9678797721862793,0.5,24.639897042010528,0.040584585166692055,0.09440907835960388,0.5
837,Control,4x,analysis/control_results_4x,2754,20997,2036,0.739288307915759,56.22442751256328,0.982257068157196,0.5,25.278144817314594,0.03955986514148922,0.09608765691518784,0.5
838,Control,4x,analysis/control_results_4x,370,2084,303,0.8189189189189189,35.27188914837223,0.9948148727416992,0.0,38.36531918816238,0.026065207358122282,0.07923417538404465,0.0
839,Control,4x,analysis/control_results_4x,1765,16801,1281,0.7257790368271955,54.30642290379645,0.9893998503684998,0.0,29.549643253619344,0.0338413561008902,0.05241096019744873,0.0
840,Control,4x,analysis/control_results_4x,2988,23830,2224,0.7443105756358769,56.576135082424976,0.9890727996826172,0.5,28.448043254717877,0.035151802570257906,0.09183421730995178,0.5
841,Control,4x,analysis/control_results_4x,1532,15398,1109,0.7238903394255874,57.46461295759065,0.983285665512085,0.5,27.686855919419642,0.03611822169011965,0.0923875942826271,0.5
842,Control,4x,analysis/control_results_4x,1248,15461,929,0.7443910256410257,51.569736903655645,0.988853394985199,0.25,29.81844467394621,0.03353628973390914,0.06828682124614716,0.25
843,Control,4x,analysis/control_results_4x,196,404,164,0.8367346938775511,40.56510013632658,0.9991722106933594,1.5,38.68818208116114,0.025847686456349186,0.020907435566186905,1.5
844,Control,4x,analysis/control_results_4x,380,837,285,0.75,50.734044059117636,0.9988134503364563,0.0,39.92632170119282,0.025046133913461017,0.008986013010144234,0.0
845,Control,4x,analysis/control_results_4x,1734,15164,1072,0.6182237600922722,47.94780839579319,0.9585391879081726,1.0,22.69666198214519,0.04405934232913506,0.15825772285461426,1.0
846,Control,4x,analysis/control_results_4x,1695,10941,1250,0.7374631268436578,56.89231585063934,0.9623115062713623,0.25,23.829961361866406,0.04196397907720645,0.11720506101846695,0.25
847,Control,4x,analysis/control_results_4x,1748,15721,1290,0.7379862700228833,54.77441063832867,0.9805729389190674,0.0,26.69166020904258,0.037464885742147305,0.07468027621507645,0.0
848,Control,4x,analysis/control_results_4x,1449,10343,1075,0.7418909592822637,51.457427931275475,0.9770514965057373,0.0,26.396147153187755,0.0378843167601918,0.12041137367486954,0.0
849,Control,4x,analysis/control_results_4x,3556,34880,2575,0.7241282339707537,59.06395341493551,0.9775637984275818,0.0,21.066648899948504,0.04746839446317656,0.1253357082605362,0.0
850,Control,4x,analysis/control_results_4x,1418,10308,1048,0.7390691114245416,52.38772683289215,0.9833785891532898,0.0,28.027378451041464,0.03567939833355485,0.10468228161334991,0.0
851,Control,4x,analysis/control_results_4x,1290,9931,824,0.6387596899224807,61.673191971570546,0.9896846413612366,0.75,28.007760146567374,0.035704390310646095,0.0545169822871685,0.75
852,Control,4x,analysis/control_results_4x,553,11331,399,0.7215189873417721,54.23460396907682,0.979118287563324,0.0,30.25346062904097,0.03305406982234878,0.13939249515533447,0.0
853,Control,4x,analysis/control_results_4x,730,6144,555,0.7602739726027398,53.05672221527443,0.993041455745697,0.0,33.02053046404687,0.03028418944053038,0.04888257384300232,0.0
854,Control,4x,analysis/control_results_4x,1659,16694,1225,0.7383966244725738,59.55574430660326,0.9728045463562012,1.0,24.823887454791635,0.040283779155104685,0.11037024855613708,1.0
855,Control,4x,analysis/control_results_4x,1419,19104,1039,0.7322057787174067,50.30158118816152,0.9784005284309387,0.25,29.50701560223074,0.03389024540741422,0.20705777406692505,0.25
856,Control,4x,analysis/control_results_4x,1686,37466,1120,0.66429418742586,59.698614716104096,0.9604954719543457,0.75,24.62669315635629,0.04060634506025403,0.1484946310520172,0.75
857,Control,4x,analysis/control_results_4x,381,920,298,0.7821522309711286,48.954872016938744,0.9891330599784851,0.0,35.95940714046785,0.027809134786169042,0.1910856068134308,0.0
858,Control,4x,analysis/control_results_4x,1976,22466,1434,0.7257085020242915,56.08952787680606,0.9792309403419495,0.25,28.422632604130836,0.035183229292231846,0.08627957850694656,0.25
859,Control,4x,analysis/control_results_4x,2128,31185,1562,0.7340225563909775,55.57526634215698,0.9709513783454895,0.0,25.45749117726713,0.03928116847951513,0.13657620549201965,0.0
860,Control,4x,analysis/control_results_4x,3341,49691,2357,0.7054774019754565,58.156719122895964,0.9477532505989075,0.0,20.809722244379067,0.04805446167212111,0.26368483901023865,0.0
861,Control,4x,analysis/control_results_4x,1623,17895,1167,0.7190388170055453,56.49070490172712,0.9477477073669434,0.0,22.646925747486996,0.04415610362086185,0.18784752488136292,0.0
862,Control,4x,analysis/control_results_4x,538,4747,403,0.7490706319702602,51.77974593550633,0.9836490750312805,0.75,33.67684968392532,0.029693988879171244,0.15893378853797913,0.75
863,Control,4x,analysis/control_results_4x,1704,6178,1308,0.7676056338028169,51.97162572725104,0.9951996207237244,0.5,33.377155756002814,0.029960611602447642,0.03705515339970589,0.5
864,Control,4x,analysis/control_results_4x,2263,18443,1673,0.7392841361025188,55.382230813675704,0.9849622845649719,0.0,30.08148088374876,0.03324304424587822,0.07088291645050049,0.0
865,Control,4x,analysis/control_results_4x,2007,15903,1509,0.7518684603886397,54.068873510999026,0.9775498509407043,0.75,27.657192046600745,0.03615696048662709,0.12256991118192673,0.75
866,Control,4x,analysis/control_results_4x,2867,26525,2187,0.7628182769445413,54.491032005392036,0.9758746027946472,0.75,25.57759391404515,0.03909671892362326,0.10662953555583954,0.75
867,Control,4x,analysis/control_results_4x,2277,20254,1644,0.7220026350461133,52.69147410241937,0.9867861866950989,1.0,27.80048354709837,0.03597059735690725,0.06333719938993454,1.0
868,Control,4x,analysis/control_results_4x,490,4674,356,0.726530612244898,55.612047356166194,0.9962213039398193,1.5,31.145739115720495,0.03210712053692314,0.028170689940452576,1.5
869,Control,4x,analysis/control_results_4x,1764,19548,1305,0.7397959183673469,52.30232930293028,0.9743852615356445,1.25,23.924276370554228,0.041798547404793836,0.19238421320915222,1.25
870,Control,4x,analysis/control_results_4x,4279,32960,3174,0.741762093947184,57.7323509449469,0.9905415177345276,0.5,28.67662960105158,0.03487160150659162,0.06943581998348236,0.5
871,Control,4x,analysis/control_results_4x,1957,11823,1492,0.7623914154317833,52.570518854316376,0.993800163269043,0.0,31.226340957748803,0.03202424521505939,0.044645801186561584,0.0
872,Control,4x,analysis/control_results_4x,2361,32363,1695,0.7179161372299873,53.30473056950752,0.9752693772315979,0.75,23.74175466714067,0.04211988599916043,0.1338939666748047,0.75
873,Control,4x,analysis/control_results_4x,2192,22841,1551,0.7075729927007299,58.532988252830386,0.9586107134819031,0.0,23.95967814892647,0.04173678768906191,0.1653255820274353,0.0
874,Control,4x,analysis/control_results_4x,1103,11129,795,0.7207615593834995,53.029007440842925,0.9768264889717102,0.0,29.591706884905655,0.03379325173398791,0.09630520641803741,0.0
875,Control,4x,analysis/control_results_4x,2953,33962,2014,0.682018286488317,57.26961981409711,0.968390941619873,0.5,23.797718690135277,0.04202083456068938,0.12717068195343018,0.5
876,Control,4x,analysis/control_results_4x,2008,30699,1396,0.6952191235059761,54.46094103853477,0.9314811825752258,1.0,22.538267736114026,0.04436898219989008,0.2858402729034424,1.0
877,Control,4x,analysis/control_results_4x,648,2182,482,0.7438271604938271,49.67083551972733,0.9967934489250183,1.25,37.424744896113836,0.026720289016688513,0.035896047949790955,1.25
878,Control,4x,analysis/control_results_4x,2669,14316,2000,0.7493443237167479,53.6019788889885,0.9938592910766602,0.5,30.781589100704558,0.032486951753154,0.048697829246520996,0.5
879,Control,4x,analysis/control_results_4x,1593,14962,1161,0.7288135593220338,55.27988593974676,0.9846723675727844,0.25,26.77201239882395,0.03735244049281586,0.058832280337810516,0.25
880,Control,4x,analysis/control_results_4x,1199,16816,918,0.7656380316930775,54.862162899607405,0.9939743876457214,0.0,32.36564740237923,0.030896956503533093,0.038631659001111984,0.0
881,Control,4x,analysis/control_results_4x,955,13560,668,0.6994764397905759,54.45191767401324,0.9704846739768982,0.75,26.29994561798175,0.03802289231032789,0.10629267990589142,0.75
882,Control,4x,analysis/control_results_4x,1468,4875,1201,0.8181198910081744,47.851331774737815,0.9975308775901794,0.0,33.16237573774216,0.03015465501954066,0.01719791255891323,0.0
883,Control,4x,analysis/control_results_4x,2380,55858,1706,0.7168067226890756,55.76510774488326,0.9829651713371277,0.0,26.650634826466643,0.03752255833721844,0.08619542419910431,0.0
884,Control,4x,analysis/control_results_4x,2365,23474,1743,0.7369978858350952,54.3557618516516,0.9746034741401672,0.0,25.54288228636001,0.03914984960542232,0.09751908481121063,0.0
885,Control,4x,analysis/control_results_4x,1847,33229,1223,0.6621548456957228,49.99049205031438,0.9178275465965271,1.25,23.02759175230165,0.043426165043943345,0.20956510305404663,1.25
886,Control,4x,analysis/control_results_4x,617,3325,480,0.7779578606158833,48.652475304404895,0.9957341551780701,0.0,35.41558218851894,0.028236158724624354,0.10330498963594437,0.0
887,Control,4x,analysis/control_results_4x,1954,26755,1402,0.7175025588536336,56.74403742674244,0.9745140671730042,0.25,25.213237580123298,0.039661705357044025,0.11269436776638031,0.25
888,Control,4x,analysis/control_results_4x,1921,10479,1458,0.7589796980739199,54.70333913684055,0.9932366013526917,0.25,29.42048454705027,0.03398992285122854,0.05558240786194801,0.25
889,Control,4x,analysis/control_results_4x,3171,19736,2370,0.7473982970671712,56.162315077017126,0.9953190684318542,0.0,29.524839119684078,0.0338697865870268,0.02870965749025345,0.0
890,Control,4x,analysis/control_results_4x,1291,14939,942,0.7296669248644462,57.05604982806366,0.9662961959838867,0.25,25.811625504716705,0.038742232635339616,0.14786410331726074,0.25
891,Control,4x,analysis/control_results_4x,2348,13352,1772,0.7546848381601363,55.01556214548933,0.9801411032676697,0.25,25.275534905202676,0.03956395003114896,0.09268805384635925,0.25
892,Control,4x,analysis/control_results_4x,1503,5321,1119,0.7445109780439122,56.175464508893555,0.9876754879951477,0.5,27.285924977008843,0.03664893166871203,0.08211217075586319,0.5
893,Control,4x,analysis/control_results_4x,1146,3731,917,0.800174520069808,51.53987248071277,0.9870334267616272,0.25,32.60019554294774,0.03067466263147387,0.11528033018112183,0.25
894,Control,4x,analysis/control_results_4x,1237,12716,876,0.7081649151172191,54.40287131506558,0.9893999099731445,0.25,30.879938031037476,0.032383484675225005,0.048511847853660583,0.25
895,Control,4x,analysis/control_results_4x,1802,38251,1216,0.6748057713651499,59.283345104440265,0.9433009624481201,0.0,20.88378347559457,0.04788404367286372,0.19881512224674225,0.0
896,Control,4x,analysis/control_results_4x,465,1940,345,0.7419354838709677,47.307649436895396,0.9954478740692139,0.5,35.74440551390487,0.027976405975222936,0.03682103753089905,0.5
897,Control,4x,analysis/control_results_4x,6807,49123,5027,0.7385044806816512,33.61875078377914,0.9814190864562988,0.75,22.19132080303926,0.045062662510067575,0.06164023280143738,0.75
898,Control,4x,analysis/control_results_4x,757,7027,573,0.7569352708058125,56.80179891037067,0.9921903610229492,0.5,33.58046600676536,0.02977921747120879,0.06118621677160263,0.5
899,Control,4x,analysis/control_results_4x,1235,4002,970,0.7854251012145749,49.22196504356935,0.9902321696281433,0.0,27.671293083894902,0.036138535231012195,0.11837166547775269,0.0
900,Control,4x,analysis/control_results_4x,1441,13038,1047,0.7265787647467037,55.396422289162444,0.9780120849609375,0.5,26.02601083903106,0.03842309934414942,0.06383056938648224,0.5
