FileKey,ImageSource,OriginalImagePath,SuperResolutionImagePath,Multiplier,scale-invariant-feature-transform_similarity_interpretation,scale-invariant-feature-transform_num_keypoints1,scale-invariant-feature-transform_num_keypoints2,scale-invariant-feature-transform_num_good_matches,scale-invariant-feature-transform_match_ratio,scale-invariant-feature-transform_avg_distance,multi-scale-structural-similarity-index_ms_ssim,multi-scale-structural-similarity-index_resized_similarity,peak-signal-to-noise-ratio_psnr,peak-signal-to-noise-ratio_nsr,learned-perceptual-image-patch-similarity_lpips,learned-perceptual-image-patch-similarity_resized_similarity
0862x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0862x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0862.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.782, Avg distance: 39.48)",1417,4747,1108,0.7819336626676077,39.47554173301704,0.9951638579368591,1.0,38.08205276748633,0.026259088660624392,0.05287395417690277,1.0
0863x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0863x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0863.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.821, Avg distance: 35.92)",2954,6178,2424,0.8205822613405552,35.920012628678045,0.9982431530952454,0.5,38.423844315415934,0.02602550624011332,0.01347547397017479,0.5
0864x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0864x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0864.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.778, Avg distance: 44.66)",6967,18443,5421,0.7780967417826898,44.661395113553056,0.9966866374015808,0.0,35.802854995233645,0.027930733460589323,0.036472026258707047,0.0
0865x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0865x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0865.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.749, Avg distance: 44.06)",5401,15903,4048,0.7494908350305499,44.05525902702875,0.993929922580719,0.0,32.266623677925736,0.030991776827400775,0.054237328469753265,0.0
0866x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0866x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0866.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.784, Avg distance: 44.15)",8657,26525,6785,0.7837588079011205,44.15155709533017,0.9961139559745789,0.25,30.73849623075578,0.03253249581544063,0.04355606064200401,0.25
0867x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0867x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0867.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.776, Avg distance: 42.89)",7038,20254,5460,0.7757885763000852,42.88739471828544,0.9975016713142395,0.25,34.24572620864244,0.029200724023415062,0.02458479255437851,0.25
0868x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0868x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0868.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.771, Avg distance: 42.40)",1445,4674,1114,0.7709342560553634,42.39689937271378,0.9988909363746643,1.75,37.220540380315896,0.026866885590109555,0.007129575591534376,1.75
0869x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0869x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0869.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.748, Avg distance: 43.18)",5692,19548,4260,0.7484188334504568,43.18305005960062,0.9954288005828857,0.0,28.80521563866907,0.03471593521617548,0.04365082457661629,0.0
0870x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0870x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0870.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.795, Avg distance: 45.16)",13788,32960,10958,0.794749057151146,45.15548824332757,0.9986652731895447,0.25,36.04146115094175,0.027745822951294814,0.02329043298959732,0.25
0871x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0871x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0871.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.808, Avg distance: 41.35)",5060,11823,4087,0.8077075098814229,41.352256472226834,0.9985573291778564,0.0,37.70089979484388,0.026524565870885763,0.016870509833097458,0.0
0872x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0872x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0872.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.751, Avg distance: 44.62)",8491,32363,6380,0.7513838181604051,44.623066459479375,0.9949111342430115,0.75,29.17938310159323,0.0342707725011979,0.037619661539793015,0.75
0873x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0873x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0873.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.734, Avg distance: 47.25)",8003,22841,5872,0.7337248531800574,47.251710152471745,0.9921638369560242,0.0,29.090409014140064,0.03437559092118392,0.0686548501253128,0.0
0874x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0874x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0874.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.749, Avg distance: 43.81)",3460,11129,2593,0.749421965317919,43.80677831701638,0.9955088496208191,0.75,35.18866584536709,0.028418241384723007,0.0388280414044857,0.75
0875x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0875x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0875.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.708, Avg distance: 45.68)",9149,33962,6481,0.7083834298830474,45.68457649471841,0.9931098818778992,0.25,29.475811372728202,0.0339261229268561,0.051279280334711075,0.25
0876x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0876x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0876.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.704, Avg distance: 48.47)",7847,30699,5521,0.7035809863642156,48.47052211935074,0.9875285625457764,0.25,27.175897256197615,0.03679731309596206,0.11038971692323685,0.25
0877x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0877x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0877.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.809, Avg distance: 38.52)",1256,2182,1016,0.8089171974522293,38.52078450007701,0.9992277026176453,0.0,44.38595669912835,0.02252964843764735,0.009596414864063263,0.0
0878x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0878x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0878.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.791, Avg distance: 40.50)",6790,14316,5368,0.7905743740795287,40.497736618278104,0.9986407160758972,0.5,37.31582863488092,0.0267982793517615,0.019571198150515556,0.5
0879x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0879x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0879.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.746, Avg distance: 45.92)",4994,14962,3726,0.7460953143772527,45.92196917530675,0.9966047406196594,1.0,32.41580597975493,0.030849148116956993,0.022661974653601646,1.0
0880x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0880x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0880.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.778, Avg distance: 48.32)",5492,16816,4275,0.7784049526584123,48.32063001504419,0.9985427260398865,0.0,38.615936714775806,0.025896044096668645,0.013091713190078735,0.0
0881x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0881x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0881.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.735, Avg distance: 47.74)",3515,13560,2584,0.7351351351351352,47.740842224090095,0.9937188029289246,0.25,31.275206307733384,0.031974209543510865,0.03759276866912842,0.25
0882x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0882x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0882.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.845, Avg distance: 31.82)",2537,4875,2145,0.8454867954276705,31.821589074434932,0.9990189075469971,0.0,38.99598245816369,0.025643667295030623,0.008176158182322979,0.0
0883x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0883x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0883.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.752, Avg distance: 47.84)",10252,55858,7712,0.7522434646898166,47.83703773997384,0.9978339076042175,0.0,34.902646312130585,0.02865112264144983,0.026564911007881165,0.0
0884x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0884x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0884.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.755, Avg distance: 44.17)",7694,23474,5810,0.7551338705484794,44.16991671830569,0.9949145317077637,0.0,31.034801058061845,0.032221891744340085,0.039813727140426636,0.0
0885x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0885x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0885.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.686, Avg distance: 38.90)",8381,33229,5749,0.6859563297935807,38.903924561641716,0.9867956042289734,0.5,28.042041058962663,0.035660742308213145,0.0675460547208786,0.5
0886x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0886x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0886.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.824, Avg distance: 38.30)",1571,3325,1294,0.8236791852323361,38.297419502432966,0.997866690158844,0.0,42.11164674784902,0.023746399802118352,0.03520677611231804,0.0
0887x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0887x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0887.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.733, Avg distance: 47.58)",7410,26755,5430,0.7327935222672065,47.58296388743332,0.9946699142456055,0.0,30.707123137750266,0.03256573386943679,0.04377194494009018,0.0
0888x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0888x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0888.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.801, Avg distance: 40.85)",5159,10479,4130,0.8005427408412483,40.84691230436791,0.9978256821632385,0.25,35.34271973781021,0.028294370309316745,0.019677288830280304,0.25
0889x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0889x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0889.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.813, Avg distance: 43.98)",10511,19736,8545,0.8129578536771002,43.97928967870698,0.9991459846496582,0.0,37.46554188911097,0.026691192748786615,0.011172540485858917,0.0
0890x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0890x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0890.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.720, Avg distance: 46.78)",4641,14939,3343,0.720318896789485,46.77772642044903,0.9916343092918396,0.25,29.87980929551909,0.03346741574250825,0.0724516436457634,0.25
0891x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0891x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0891.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.749, Avg distance: 43.25)",5919,13352,4432,0.7487751309342794,43.24776130952345,0.9950392842292786,0.0,30.70335036703296,0.032569735486382874,0.031989920884370804,0.0
0892x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0892x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0892.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.820, Avg distance: 37.94)",3139,5321,2575,0.8203249442497611,37.938648732333505,0.9982163310050964,0.5,34.18377482818612,0.02925364460262748,0.024502160027623177,0.5
0893x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0893x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0893.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.831, Avg distance: 33.88)",2085,3731,1733,0.8311750599520383,33.876727810225184,0.9949644207954407,0.0,37.34202471336118,0.02677947989365972,0.047900259494781494,0.0
0894x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0894x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0894.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.760, Avg distance: 43.29)",5117,12716,3888,0.7598202071526285,43.29337797225012,0.9982444643974304,0.25,36.86738618455145,0.027124244582845698,0.01495739072561264,0.25
0895x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0895x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0895.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.713, Avg distance: 50.45)",8829,38251,6297,0.7132178049609242,50.453833179907775,0.991340696811676,0.0,25.883844759388307,0.03863413682533739,0.09963998198509216,0.0
0896x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0896x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0896.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.810, Avg distance: 36.94)",1053,1940,853,0.8100664767331434,36.93815832344896,0.9982120990753174,0.5,42.485142735745676,0.023537640116214818,0.015541552565991879,0.5
0897x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0897x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0897.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.763, Avg distance: 32.24)",14605,49123,11137,0.7625470729202328,32.243611872875896,0.9964123368263245,0.25,27.75434109423397,0.03603039959063386,0.024785097688436508,0.25
0898x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0898x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0898.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.795, Avg distance: 47.07)",2821,7027,2242,0.7947536334633108,47.07404522625705,0.9974281191825867,1.25,40.4887662362681,0.024698208736828414,0.026832720264792442,1.25
0899x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0899x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0899.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.819, Avg distance: 33.59)",2183,4002,1788,0.8190563444800733,33.59207271296172,0.9975204467773438,0.0,32.96637280767601,0.0303339407654565,0.01580238714814186,0.0
0900x2,Control,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_LR_bicubic/X2/0900x2.png,/Users/t834527/Repos/visionary-validation/data/DIV2K_valid_HR/0900.png,2x,"Very similar or identical (possibly the same image with different resolution) - High-quality matches (Match ratio: 0.746, Avg distance: 44.65)",4593,13038,3426,0.7459177008491182,44.64529378707828,0.9966023564338684,0.0,32.84393966976172,0.030447017320539824,0.024345172569155693,0.0
